Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.16-199.244.48.55-42056-443-6,192.168.10.16,42056,199.244.48.55,443,6,7/7/2017 3:30,250001,19,27,1169,46473,570,0,61.52631579,170.5915748,4344,0,1721.222222,1200.061419,190567.2377,183.999264,5555.577778,14812.28285,68127,2,250001,13888.94444,30680.17694,129542,3,226673,8718.192308,21705.94577,91145,3,0,0,0,0,616,872,75.999696,107.999568,0,4344,1013.659574,1231.269887,1516025.534,0,0,0,1,0,0,0,0,1,1035.695652,61.52631579,1721.222222,616,0,0,0,0,0,0,19,1169,27,46473,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42060-443-6,192.168.10.16,42060,199.244.48.55,443,6,7/7/2017 3:30,188539,45,59,1319,104407,570,0,29.31111111,112.6125341,4344,0,1769.610169,929.3130948,560764.6163,551.6100117,1830.475728,6665.317717,44329,0,188539,4284.977273,9917.489596,44375,49,165289,2849.810345,8309.680188,44415,0,0,0,0,0,1148,1896,238.6774089,312.9326028,0,4344,1006.914286,1113.679989,1240283.118,0,0,0,1,0,0,0,0,1,1016.596154,29.31111111,1769.610169,1148,0,0,0,0,0,0,45,1319,59,104407,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42058-443-6,192.168.10.16,42058,199.244.48.55,443,6,7/7/2017 3:30,142469,48,59,1325,110185,570,0,27.60416667,109.1662288,4344,0,1867.542373,889.0918715,782696.5866,751.0405772,1344.04717,5070.290861,23279,0,142418,3030.170213,7396.589559,23559,0,119259,2056.189655,6171.028191,23978,1,0,0,0,0,1232,1896,336.9153991,414.1251781,0,4344,1032.5,1131.890574,1281176.271,0,0,0,1,0,0,0,0,1,1042.149533,27.60416667,1867.542373,1232,0,0,0,0,0,0,48,1325,59,110185,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42056-443-6,192.168.10.16,42056,199.244.48.55,443,6,7/7/2017 3:30,23598,26,30,156,56486,6,6,6,0,2896,0,1882.866667,774.3889575,2400288.16,2373.082465,429.0545455,2520.110465,18773,1,23598,943.92,3735.465566,18869,1,23529,811.3448276,3455.2422,18773,1,0,0,0,0,520,960,1101.788287,1271.294177,0,2896,993.8245614,1097.47335,1204447.754,1,0,0,0,0,0,0,0,1,1011.571429,6,1882.866667,520,0,0,0,0,0,0,26,156,30,56486,0,61,25,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42054-443-6,192.168.10.16,42054,199.244.48.55,443,6,7/7/2017 3:30,142921,49,58,1325,104393,570,0,27.04081633,108.0950506,4344,0,1799.87931,947.2788744,739695.3562,748.6653466,1348.311321,5103.347085,23389,1,142889,2976.854167,7398.435677,23792,1,119565,2097.631579,6274.38321,24024,1,0,0,0,0,1264,1864,342.8467475,405.8185991,0,4344,978.8703704,1128.043108,1272481.254,0,0,0,1,0,0,0,0,1,988.0186916,27.04081633,1799.87931,1264,0,0,0,0,0,0,49,1325,58,104393,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42062-443-6,192.168.10.16,42062,199.244.48.55,443,6,7/7/2017 3:30,142553,44,55,1319,105855,570,0,29.97727273,113.8247303,4344,0,1924.636364,962.5228302,751818.6218,694.4785448,1454.622449,5282.694366,23225,1,142553,3315.186047,7757.558576,24025,39,119493,2212.833333,6419.225574,23966,2,0,0,0,0,1116,1768,308.657131,385.8214138,0,4344,1071.74,1187.028721,1409037.184,0,0,0,1,0,0,0,0,1,1082.565657,29.97727273,1924.636364,1116,0,0,0,0,0,0,44,1319,55,105855,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42070-443-6,192.168.10.16,42070,199.244.48.55,443,6,7/7/2017 3:30,142823,48,53,1319,104393,570,0,27.47916667,109.1949242,2896,0,1969.679245,896.6724334,740160.8985,707.1690134,1428.23,5268.242589,23281,0,142720,3036.595745,7462.277597,23598,48,119552,2299.076923,6558.600083,24006,2,0,0,0,0,1244,1704,336.0803232,371.0886902,0,2896,1036.392157,1170.881889,1370964.399,0,0,0,1,0,0,0,0,1,1046.653465,27.47916667,1969.679245,1244,0,0,0,0,0,0,48,1319,53,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42068-443-6,192.168.10.16,42068,199.244.48.55,443,6,7/7/2017 3:30,143432,49,61,1331,110185,570,0,27.16326531,108.0671757,2896,0,1806.311475,816.6455278,777483.4068,766.9139383,1315.889908,5041.479272,23608,1,143432,2988.166667,7400.875855,23813,1,119789,1996.483333,6093.536104,23916,2,0,0,0,0,1252,1960,341.6252998,425.2886385,0,2896,1004.648649,1077.055537,1160048.63,0,0,0,1,0,0,0,0,1,1013.781818,27.16326531,1806.311475,1252,0,0,0,0,0,0,49,1331,61,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42064-443-6,192.168.10.16,42064,199.244.48.55,443,6,7/7/2017 3:30,153205,69,116,1415,215903,570,0,20.50724638,91.41125931,4344,0,1861.232759,803.0679256,1418478.509,1207.532391,832.6358696,3787.226689,23492,0,153204,2253,6087.197333,23625,3,129713,1127.93913,4487.542275,24182,1,0,0,0,0,1724,3720,450.3769459,757.1554453,0,4344,1168.376344,1097.169167,1203780.182,0,0,0,1,0,0,0,0,1,1174.691892,20.50724638,1861.232759,1724,0,0,0,0,0,0,69,1415,116,215903,29200,61,45,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42078-443-6,192.168.10.16,42078,199.244.48.55,443,6,7/7/2017 3:30,118987,22,27,1169,43577,570,0,53.13636364,159.4088172,2896,0,1613.962963,918.6545547,376057.8887,411.8096935,2478.895833,6984.071833,23695,2,118987,5666.047619,9947.123521,23840,49,95708,3681.076923,8368.694617,24085,2,0,0,0,0,712,872,184.8941481,226.9155454,0,2896,894.92,1038.301259,1078069.504,0,0,0,1,0,0,0,0,1,913.1836735,53.13636364,1613.962963,712,0,0,0,0,0,0,22,1169,27,43577,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42080-443-6,192.168.10.16,42080,199.244.48.55,443,6,7/7/2017 3:30,143445,48,59,1331,105855,570,0,27.72916667,109.1373797,2896,0,1794.152542,859.3611463,747227.1602,745.930496,1353.254717,5057.603266,23198,1,143371,3050.446809,7466.685828,23944,1,120247,2073.224138,6158.825426,23969,2,0,0,0,0,1220,1896,334.6230262,411.3074698,0,2896,992.462963,1089.335289,1186651.372,0,0,0,1,0,0,0,0,1,1001.738318,27.72916667,1794.152542,1220,0,0,0,0,0,0,48,1331,59,105855,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42078-443-6,192.168.10.16,42078,199.244.48.55,443,6,7/7/2017 3:30,24781,25,29,150,55024,6,6,6,0,4344,0,1897.37931,874.2515335,2226463.823,2179.088818,467.5660377,2600.032163,19016,-1,23753,989.7083333,3860.986836,19113,48,24670,881.0714286,3557.213276,19016,2,0,0,0,0,500,928,1008.837416,1170.251402,0,4344,1003.272727,1142.143752,1304492.35,1,0,0,0,0,0,0,0,1,1021.851852,6,1897.37931,500,0,0,0,0,0,0,25,150,29,55024,0,61,24,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42074-443-6,192.168.10.16,42074,199.244.48.55,443,6,7/7/2017 3:30,142625,45,55,1319,108751,570,0,29.31111111,112.6125341,4344,0,1977.290909,1013.811668,771744.0841,701.1393514,1440.656566,5284.320834,23333,2,142625,3241.477273,7693.756032,23891,2,119378,2210.703704,6427.637988,24004,2,0,0,0,0,1148,1768,315.5127082,385.6266433,0,4344,1089.80198,1229.538418,1511764.72,0,0,0,1,0,0,0,0,1,1100.7,29.31111111,1977.290909,1148,0,0,0,0,0,0,45,1319,55,108751,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42072-443-6,192.168.10.16,42072,199.244.48.55,443,6,7/7/2017 3:30,144147,47,58,1313,110185,570,0,27.93617021,110.3290344,4344,0,1899.741379,942.9987732,773502.05,728.4230681,1386.028846,5190.639999,24295,1,144104,3132.695652,7608.545853,24380,1,119852,2102.666667,6255.848759,23906,2,0,0,0,0,1224,1864,326.05604,402.3670281,0,4344,1051.867925,1168.334224,1365004.859,0,0,0,1,0,0,0,0,1,1061.885714,27.93617021,1899.741379,1224,0,0,0,0,0,0,47,1313,58,110185,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42092-443-6,192.168.10.16,42092,199.244.48.55,443,6,7/7/2017 3:30,312417,24,31,1169,47921,570,0,48.70833333,153.057386,2896,0,1545.83871,903.4327164,157129.7337,176.046758,5785.5,19878.41579,125360,1,312417,13583.34783,39976.50546,191587,48,289051,9635.033333,29693.87482,149393,1,0,0,0,0,776,1000,76.8204035,99.22635452,0,2896,876.6071429,1010.193171,1020490.243,0,0,0,1,0,0,0,0,1,892.5454545,48.70833333,1545.83871,776,0,0,0,0,0,0,24,1169,31,47921,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42088-443-6,192.168.10.16,42088,199.244.48.55,443,6,7/7/2017 3:30,197560,44,56,1313,105841,570,0,29.84090909,113.8577127,4344,0,1890.017857,948.5411285,542387.1229,506.1753391,1995.555556,7123.994517,48994,1,197560,4594.418605,10434.86853,49052,48,174307,3169.218182,9226.024194,49079,1,0,0,0,0,1128,1800,222.7171492,283.4581899,0,4344,1060.930693,1168.076164,1364401.925,0,0,0,1,0,0,0,0,1,1071.54,29.84090909,1890.017857,1128,0,0,0,0,0,0,44,1313,56,105841,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42090-443-6,192.168.10.16,42090,199.244.48.55,443,6,7/7/2017 3:30,207397,48,55,1337,105841,570,0,27.85416667,109.1083766,4344,0,1924.381818,962.649286,516777.0026,496.6320631,2033.303922,7326.844461,52725,1,207397,4412.702128,10446.68649,52752,1,184241,3411.87037,10000.95063,52758,2,0,0,0,0,1208,1768,231.4401848,265.1918784,0,4344,1030.557692,1181.835004,1396733.977,0,0,0,1,0,0,0,0,1,1040.563107,27.85416667,1924.381818,1208,0,0,0,0,0,0,48,1337,55,105841,29200,61,32,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42086-443-6,192.168.10.16,42086,199.244.48.55,443,6,7/7/2017 3:30,144045,48,58,1325,107289,570,0,27.60416667,109.1662288,4344,0,1849.810345,926.8465581,754028.2551,735.8811483,1371.857143,5123.402956,23514,0,144026,3064.382979,7530.556699,24726,2,120900,2121.052632,6264.21511,24003,2,0,0,0,0,1232,1864,333.2291992,402.651949,0,4344,1015.084112,1140.06861,1299756.436,0,0,0,1,0,0,0,0,1,1024.660377,27.60416667,1849.810345,1232,0,0,0,0,0,0,48,1325,58,107289,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42084-443-6,192.168.10.16,42084,199.244.48.55,443,6,7/7/2017 3:30,201971,47,57,1325,100049,570,0,28.19148936,110.2697559,4344,0,1755.245614,892.0494117,501923.5435,514.9254101,1960.883495,7720.190113,59678,1,201971,4390.673913,11232.98406,59738,39,178753,3192.017857,9930.88894,59678,1,0,0,0,0,1200,1832,232.7066757,282.2187344,0,4344,965.4666667,1087.057417,1181693.828,0,0,0,1,0,0,0,0,1,974.75,28.19148936,1755.245614,1200,0,0,0,0,0,0,47,1325,57,100049,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42082-443-6,192.168.10.16,42082,199.244.48.55,443,6,7/7/2017 3:30,188080,43,56,1313,104407,570,0,30.53488372,115.1109917,4344,0,1864.410714,1017.715048,562101.2335,526.3717567,1919.183673,6947.385156,46253,1,188080,4478.095238,10200.33154,46299,47,164817,2996.672727,8678.990674,46339,1,0,0,0,0,1096,1800,228.6261165,297.7456402,0,4344,1057.2,1191.098619,1418715.919,0,0,0,1,0,0,0,0,1,1067.878788,30.53488372,1864.410714,1096,0,0,0,0,0,0,43,1313,56,104407,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42098-443-6,192.168.10.16,42098,199.244.48.55,443,6,7/7/2017 3:30,142377,46,62,1325,105855,570,0,28.80434783,111.4072847,4344,0,1707.33871,846.172655,752790.1276,758.5494848,1330.626168,5048.982697,23198,0,142377,3163.933333,7552.916858,23792,0,119204,1954.163934,6058.842404,23865,4,0,0,0,0,1168,1992,323.0858917,435.4635931,0,4344,983.3027523,1052.39205,1107529.028,0,0,0,1,0,0,0,0,1,992.4074074,28.80434783,1707.33871,1168,0,0,0,0,0,0,46,1325,62,105855,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42096-443-6,192.168.10.16,42096,199.244.48.55,443,6,7/7/2017 3:30,196656,44,58,1313,101511,570,0,29.84090909,113.8577127,4344,0,1750.189655,885.0278112,522862.2569,518.6721992,1947.089109,7362.870923,53182,0,196656,4573.395349,10870.99373,53207,0,173560,3044.912281,9272.282047,53184,1,0,0,0,0,1128,1864,223.7409487,294.9312505,0,4344,998.2912621,1085.819683,1179004.385,0,0,0,1,0,0,0,0,1,1008.078431,29.84090909,1750.189655,1128,0,0,0,0,0,0,44,1313,58,101511,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42100-443-6,192.168.10.16,42100,199.244.48.55,443,6,7/7/2017 3:30,141942,47,56,1319,104393,570,0,28.06382979,110.2994746,4344,0,1864.160714,898.8648958,744754.8999,725.6485043,1391.588235,5166.788118,23223,2,141790,3082.391304,7486.682373,23842,48,118886,2161.563636,6328.605255,23901,2,0,0,0,0,1212,1800,331.1211622,394.5273422,0,4344,1016.461538,1132.860859,1283373.727,0,0,0,1,0,0,0,0,1,1026.330097,28.06382979,1864.160714,1212,0,0,0,0,0,0,47,1319,56,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42094-443-6,192.168.10.16,42094,199.244.48.55,443,6,7/7/2017 3:30,142878,50,61,1331,110185,570,0,26.62,107.0277267,2896,0,1806.311475,816.6455278,780498.0473,776.8865746,1298.890909,4990.23686,23311,1,142878,2915.877551,7308.861969,23826,1,119587,1993.116667,6086.842108,23944,1,0,0,0,0,1284,1960,349.9489075,426.9376671,0,2896,995.6785714,1076.387253,1158609.517,0,0,0,1,0,0,0,0,1,1004.648649,26.62,1806.311475,1284,0,0,0,0,0,0,50,1331,61,110185,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42106-443-6,192.168.10.16,42106,199.244.48.55,443,6,7/7/2017 3:30,125846,30,53,1169,98601,570,0,38.96666667,137.7402561,4344,0,1860.396226,909.6266423,792794.3677,659.5362586,1534.707317,5406.861392,23659,1,125846,4339.517241,8678.145587,24085,19,100568,1934,6083.12872,24112,1,0,0,0,0,968,1704,238.3865995,421.1496591,0,4344,1187.738095,1143.646263,1307926.774,0,0,0,1,0,0,0,0,1,1202.048193,38.96666667,1860.396226,968,0,0,0,0,0,0,30,1169,53,98601,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42104-443-6,192.168.10.16,42104,199.244.48.55,443,6,7/7/2017 3:30,119881,20,26,1169,46473,570,0,58.45,166.6106318,4344,0,1787.423077,1172.472266,397410.7657,383.7138496,2664.022222,7118.845816,23100,1,119881,6309.526316,10350.24573,24877,1,96814,3872.56,8415.23284,23854,16,0,0,0,0,648,840,166.8321085,216.8817411,0,4344,1013.659574,1231.269887,1516025.534,0,0,0,1,0,0,0,0,1,1035.695652,58.45,1787.423077,648,0,0,0,0,0,0,20,1169,26,46473,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42104-443-6,192.168.10.16,42104,199.244.48.55,443,6,7/7/2017 3:30,23547,25,28,150,56486,6,6,6,0,4344,0,2017.357143,910.3126127,2405232.089,2250.817514,452.8269231,2595.448019,18802,0,23547,981.125,3806.467486,18848,2,23396,866.5185185,3594.791835,18849,1,0,0,0,0,500,896,1061.706374,1189.111139,0,4344,1048.925926,1204.662121,1451210.825,1,0,0,0,0,0,0,0,1,1068.716981,6,2017.357143,500,0,0,0,0,0,0,25,150,28,56486,0,61,24,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42102-443-6,192.168.10.16,42102,199.244.48.55,443,6,7/7/2017 3:30,142554,47,57,1313,104393,570,0,27.93617021,110.3290344,2896,0,1831.45614,839.483346,741515.4959,729.5481011,1384.019417,5173.533889,23364,1,142554,3099,7529.948614,23777,48,119512,2134.142857,6319.071173,23820,1,0,0,0,0,1224,1832,329.6996226,399.8484785,0,2896,1006.72381,1095.603438,1200346.894,0,0,0,1,0,0,0,0,1,1016.403846,27.93617021,1831.45614,1224,0,0,0,0,0,0,47,1313,57,104393,29200,61,28,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42108-443-6,192.168.10.16,42108,199.244.48.55,443,6,7/7/2017 3:30,142702,44,53,1307,101497,570,0,29.70454545,113.8905185,4344,0,1915.037736,969.3956079,720410.3657,679.7381957,1486.479167,5326.066832,23253,1,142694,3318.465116,7755.095742,23868,1,119585,2299.711538,6516.90118,24202,2,0,0,0,0,1140,1704,308.3348516,371.403344,0,4344,1049.020408,1184.041297,1401953.793,0,0,0,1,0,0,0,0,1,1059.835052,29.70454545,1915.037736,1140,0,0,0,0,0,0,44,1307,53,101497,29200,61,27,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42118-443-6,192.168.10.16,42118,199.244.48.55,443,6,7/7/2017 3:30,142790,45,57,1325,108751,570,0,29.44444444,112.5805884,4344,0,1907.912281,988.3308852,770894.3203,714.3357378,1413.762376,5229.24024,23301,1,142743,3244.159091,7691.233318,23918,1,119803,2139.339286,6331.41836,23979,1,0,0,0,0,1136,1832,315.1481196,399.1876182,0,4344,1068.699029,1192.898208,1423006.134,0,0,0,1,0,0,0,0,1,1079.176471,29.44444444,1907.912281,1136,0,0,0,0,0,0,45,1325,57,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42116-443-6,192.168.10.16,42116,199.244.48.55,443,6,7/7/2017 3:30,142342,41,50,1301,102959,570,0,31.73170732,117.8197828,4344,0,2059.18,1053.375017,732461.2553,639.305335,1581.577778,5525.250715,23501,3,142342,3558.55,7975.755011,23641,22,118800,2424.489796,6709.049175,24105,3,0,0,0,0,1056,1608,288.0386674,351.2666676,0,4344,1133.26087,1278.839729,1635431.052,0,0,0,1,0,0,0,0,1,1145.714286,31.73170732,2059.18,1056,0,0,0,0,0,0,41,1301,50,102959,29200,61,26,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42114-443-6,192.168.10.16,42114,199.244.48.55,443,6,7/7/2017 3:30,142780,47,57,1319,104393,570,0,28.06382979,110.2994746,2896,0,1831.45614,839.483346,740383.8073,728.3933324,1386.213592,5166.932258,23300,1,142734,3102.913043,7537.340043,24008,2,119571,2135.196429,6308.007291,24089,3,0,0,0,0,1212,1832,329.177756,399.2155764,0,2896,1006.780952,1095.550581,1200231.077,0,0,0,1,0,0,0,0,1,1016.461538,28.06382979,1831.45614,1212,0,0,0,0,0,0,47,1319,57,104393,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42112-443-6,192.168.10.16,42112,199.244.48.55,443,6,7/7/2017 3:30,142852,49,56,1325,110185,570,0,27.04081633,108.0950506,4344,0,1967.589286,928.3871406,780598.1015,735.026461,1373.576923,5152.03825,23416,1,142764,2974.25,7395.62264,23874,1,119883,2179.690909,6381.739844,24051,3,0,0,0,0,1264,1800,343.0123484,392.0141125,0,4344,1051.981132,1185.201385,1404702.323,0,0,0,1,0,0,0,0,1,1062,27.04081633,1967.589286,1264,0,0,0,0,0,0,49,1325,56,110185,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42110-443-6,192.168.10.16,42110,199.244.48.55,443,6,7/7/2017 3:30,142799,49,59,1331,107289,570,0,27.16326531,108.0671757,4344,0,1818.457627,870.419287,760649.5844,756.3078173,1334.570093,5066.231797,23275,1,142774,2974.458333,7394.247071,23878,2,119660,2063.103448,6197.73711,24126,1,0,0,0,0,1252,1896,343.1396578,413.1681594,0,4344,996.5137615,1103.019522,1216652.067,0,0,0,1,0,0,0,0,1,1005.740741,27.16326531,1818.457627,1252,0,0,0,0,0,0,49,1331,59,107289,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42120-443-6,192.168.10.16,42120,199.244.48.55,443,6,7/7/2017 3:30,142500,49,59,1325,104393,570,0,27.04081633,108.0950506,4344,0,1769.372881,848.4535404,741880.7018,757.8947368,1331.775701,5082.437092,23210,1,142500,2968.75,7392.250458,23873,1,119306,2057,6212.60751,23928,1,0,0,0,0,1264,1896,343.8596491,414.0350877,0,4344,969.8899083,1073.78125,1153006.173,0,0,0,1,0,0,0,0,1,978.8703704,27.04081633,1769.372881,1264,0,0,0,0,0,0,49,1325,59,104393,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42126-443-6,192.168.10.16,42126,199.244.48.55,443,6,7/7/2017 3:30,459291,46,60,1319,108751,570,0,28.67391304,111.4380853,4344,0,1812.516667,904.8028251,239651.9853,230.790501,4374.2,25868.44722,254576,0,459230,10205.11111,47385.25565,317092,1,436087,7391.305085,37101.98218,277998,1,0,0,0,0,1180,1928,100.1543684,130.6361326,0,4344,1028.691589,1119.227281,1252669.706,0,0,0,1,0,0,0,0,1,1038.396226,28.67391304,1812.516667,1180,0,0,0,0,0,0,46,1319,60,108751,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42124-443-6,192.168.10.16,42124,199.244.48.55,443,6,7/7/2017 3:30,196158,46,54,1319,101511,570,0,28.67391304,111.4380853,4344,0,1879.833333,994.830141,524220.2714,509.7931259,1981.393939,7331.954937,52173,0,196158,4359.066667,10609.38538,52230,0,173020,3264.528302,9423.454484,52173,1,0,0,0,0,1180,1736,234.5048379,275.288288,0,4344,1018.118812,1179.74856,1391806.666,0,0,0,1,0,0,0,0,1,1028.3,28.67391304,1879.833333,1180,0,0,0,0,0,0,46,1319,54,101511,29200,61,29,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42122-443-6,192.168.10.16,42122,199.244.48.55,443,6,7/7/2017 3:30,143476,49,57,1331,108751,570,0,27.16326531,108.0671757,4344,0,1907.912281,909.4137492,767250.2718,738.7995205,1366.438095,5160.420723,23835,1,143321,2985.854167,7452.483941,23925,1,119641,2136.446429,6326.02001,24096,2,0,0,0,0,1252,1832,341.5205331,397.2789874,0,4344,1028.803738,1153.931699,1331558.367,0,0,0,1,0,0,0,0,1,1038.509434,27.16326531,1907.912281,1252,0,0,0,0,0,0,49,1331,57,108751,29200,61,31,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42130-443-6,192.168.10.16,42130,199.244.48.55,443,6,7/7/2017 3:30,118873,23,28,1169,45025,570,0,50.82608696,156.1373673,2896,0,1608.035714,902.027366,388599.5979,429.0293002,2377.46,6838.420713,23435,3,118873,5403.318182,9768.511157,24311,49,95541,3538.555556,8193.060024,24168,3,0,0,0,0,744,904,193.483802,235.5454981,0,2896,888.3461538,1028.323762,1057449.76,0,0,0,1,0,0,0,0,1,905.7647059,50.82608696,1608.035714,744,0,0,0,0,0,0,23,1169,28,45025,29200,61,4,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42130-443-6,192.168.10.16,42130,199.244.48.55,443,6,7/7/2017 3:30,23773,26,31,156,59368,6,6,6,0,2896,0,1915.096774,783.0897503,2503848.904,2397.678038,424.5178571,2494.042203,18749,1,23727,949.08,3729.544252,18847,2,23706,790.2,3392.576697,18749,1,0,0,0,0,520,992,1093.677702,1304.000337,0,2896,1026.37931,1116.015497,1245490.59,1,0,0,0,0,0,0,0,1,1044.385965,6,1915.096774,520,0,0,0,0,0,0,26,156,31,59368,0,61,25,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42128-443-6,192.168.10.16,42128,199.244.48.55,443,6,7/7/2017 3:30,142438,45,57,1325,108751,570,0,29.44444444,112.5805884,4344,0,1907.912281,1025.16156,772799.3934,716.1010405,1410.277228,5200.012568,23227,1,142438,3237.227273,7652.811555,23901,48,119378,2131.75,6281.454039,23665,1,0,0,0,0,1136,1832,315.9269296,400.1741108,0,4344,1068.699029,1209.843166,1463720.487,0,0,0,1,0,0,0,0,1,1079.176471,29.44444444,1907.912281,1136,0,0,0,0,0,0,45,1325,57,108751,29200,61,30,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.16-199.244.48.55-42134-443-6,192.168.10.16,42134,199.244.48.55,443,6,7/7/2017 3:30,152273,68,103,1427,215903,570,0,20.98529412,92.02149208,4344,0,2096.145631,942.3700764,1427239.235,1122.983063,895.7235294,3941.060799,23225,0,152256,2272.477612,6139.249146,23726,1,129147,1266.147059,4780.289755,24396,1,0,0,0,0,1668,3304,446.5663644,676.416699,0,4344,1263.546512,1254.552236,1573901.314,0,0,0,1,0,0,0,0,1,1270.935673,20.98529412,2096.145631,1668,0,0,0,0,0,0,68,1427,103,215903,29200,61,47,20,0,0,0,0,0,0,0,0,BENIGN
